loss,accuracy,val_loss,val_accuracy
0.6122326850891113,0.836182713508606,0.3787899911403656,0.8834224343299866
0.4242646098136902,0.8856016993522644,0.34510383009910583,0.8946524262428284
0.36971238255500793,0.901896595954895,0.3129555881023407,0.9053475856781006
0.33841148018836975,0.9077066779136658,0.29182732105255127,0.9064171314239502
0.30920571088790894,0.9159209132194519,0.27159571647644043,0.9160428047180176
0.27985265851020813,0.924535870552063,0.26936668157577515,0.9155080318450928
0.2623927891254425,0.9286096096038818,0.2737569808959961,0.9203208684921265
0.24579155445098877,0.9318151473999023,0.27867329120635986,0.9144384860992432
0.24544256925582886,0.9318819046020508,0.26758623123168945,0.9208556413650513
0.23665204644203186,0.931948721408844,0.26855969429016113,0.9219251275062561
0.20810407400131226,0.9398958086967468,0.2500545382499695,0.926203191280365
0.20576901733875275,0.9427674412727356,0.27441906929016113,0.9235293865203857
0.201963871717453,0.9412314891815186,0.2584890127182007,0.9267379641532898
0.1889776736497879,0.9483771920204163,0.259711354970932,0.926203191280365
0.19077283143997192,0.9440363049507141,0.25731509923934937,0.9283422231674194
0.17572356760501862,0.9497128129005432,0.2713130712509155,0.9219251275062561
0.17971934378147125,0.9490450024604797,0.2757311463356018,0.9235293865203857
0.17366349697113037,0.9507813453674316,0.2665702700614929,0.9224599003791809
0.16292358934879303,0.954187273979187,0.2785525321960449,0.9203208684921265
0.15972062945365906,0.9531187415122986,0.2679365873336792,0.9278075098991394
