loss,accuracy,val_loss,val_accuracy
0.4563060998916626,0.871310293674469,0.3063128888607025,0.914973258972168
0.2735482454299927,0.9259383082389832,0.3059754967689514,0.9085561633110046
0.23470927774906158,0.9345532059669495,0.26461002230644226,0.9235293865203857
0.19534547626972198,0.9433017373085022,0.2874271273612976,0.9176470637321472
0.1694238781929016,0.9507813453674316,0.29519787430763245,0.9155080318450928
0.15353824198246002,0.9550554156303406,0.2946595549583435,0.9245989322662354
0.12825363874435425,0.9613329768180847,0.2926982343196869,0.9213903546333313
0.1131276786327362,0.9656070470809937,0.34211409091949463,0.9229946732521057
0.10443758219480515,0.9674102067947388,0.3460175395011902,0.9219251275062561
0.10052219778299332,0.9676772952079773,0.3768377900123596,0.9245989322662354
0.0855056419968605,0.9748898148536682,0.3795345723628998,0.9272727370262146
0.07526527345180511,0.9768264889717102,0.4249277710914612,0.9229946732521057
0.07842496782541275,0.975824773311615,0.44712767004966736,0.926203191280365
0.07497777044773102,0.9770936369895935,0.4344344437122345,0.925668478012085
0.07986653596162796,0.9766261577606201,0.46842336654663086,0.9240641593933105
0.06389021128416061,0.979698121547699,0.47383570671081543,0.9283422231674194
0.0627005398273468,0.9821690917015076,0.47383469343185425,0.9326203465461731
0.06385232508182526,0.9819687604904175,0.45946428179740906,0.926203191280365
0.0548354871571064,0.9843061566352844,0.5267677307128906,0.9192513227462769
0.06510301679372787,0.9813677072525024,0.5475054979324341,0.9267379641532898
