loss,accuracy,val_loss,val_accuracy
0.5385921001434326,0.856083869934082,0.4295156002044678,0.8695186972618103
0.3589901626110077,0.9020301699638367,0.37518027424812317,0.8925133943557739
0.31833940744400024,0.9131828546524048,0.3308555781841278,0.9005347490310669
0.2890320420265198,0.9218645691871643,0.33316344022750854,0.9010695219039917
0.26589465141296387,0.9254708290100098,0.31451529264450073,0.9053475856781006
0.24710488319396973,0.9317483901977539,0.2889547646045685,0.9160428047180176
0.2355184555053711,0.9341525435447693,0.2936849296092987,0.914973258972168
0.2248997539281845,0.9381594657897949,0.2802104353904724,0.9176470637321472
0.21648094058036804,0.9370241761207581,0.28791892528533936,0.9128342270851135
0.20702071487903595,0.9410979151725769,0.28546491265296936,0.918181836605072
0.1986204981803894,0.9408975839614868,0.2809595763683319,0.9176470637321472
0.19215258955955505,0.9449712634086609,0.27585598826408386,0.9245989322662354
0.19012436270713806,0.9441031217575073,0.2818489074707031,0.9219251275062561
0.1814149022102356,0.9466408491134644,0.29039642214775085,0.9208556413650513
0.17596298456192017,0.9479764699935913,0.2809368371963501,0.9272727370262146
0.17365893721580505,0.948711097240448,0.28353744745254517,0.9272727370262146
0.17344032227993011,0.9497128129005432,0.29640620946884155,0.9219251275062561
0.16411849856376648,0.9494457244873047,0.28982484340667725,0.9267379641532898
0.1577840894460678,0.9519166350364685,0.28546515107154846,0.929411768913269
0.15879730880260468,0.9524509310722351,0.2820928692817688,0.925668478012085
