loss,accuracy,val_loss,val_accuracy
0.6491028070449829,0.806731641292572,0.3427598476409912,0.9005347490310669
0.3581882119178772,0.9020301699638367,0.2480548620223999,0.9229946732521057
0.2847081124782562,0.9179244041442871,0.24794317781925201,0.926203191280365
0.25180235505104065,0.9297448992729187,0.21396878361701965,0.9326203465461731
0.2116718888282776,0.9390944242477417,0.21722030639648438,0.9374331831932068
0.18618673086166382,0.9474422335624695,0.21702951192855835,0.9310160279273987
0.16681607067584991,0.9504474401473999,0.24432598054409027,0.9342246055603027
0.1460297405719757,0.956123948097229,0.23611752688884735,0.9363636374473572
0.13380658626556396,0.9610658288002014,0.22903992235660553,0.9347593784332275
0.11746731400489807,0.9636703729629517,0.2366078644990921,0.9336898326873779
0.10467495024204254,0.9682115912437439,0.2590572237968445,0.9363636374473572
0.09378106892108917,0.9716842770576477,0.2857629358768463,0.929411768913269
0.09319257736206055,0.9708160758018494,0.30451294779777527,0.9315508008003235
0.07983046770095825,0.9769600629806519,0.2720238268375397,0.9326203465461731
0.06759924441576004,0.9798985123634338,0.3083437979221344,0.9358288645744324
0.07096488773822784,0.9780953526496887,0.37110087275505066,0.9278075098991394
0.06882932037115097,0.9794310331344604,0.33830177783966064,0.9304812550544739
0.06372693181037903,0.9821023344993591,0.34149423241615295,0.9347593784332275
0.05688360333442688,0.9837718605995178,0.3359374403953552,0.9342246055603027
0.05052109435200691,0.9845064878463745,0.36857372522354126,0.9299465417861938
