loss,accuracy,val_loss,val_accuracy
0.4553469717502594,0.8744490742683411,0.35276180505752563,0.8951871395111084
0.2997860014438629,0.91518634557724,0.36884191632270813,0.8887700438499451
0.24743139743804932,0.930946946144104,0.33204105496406555,0.9106951951980591
0.2187550663948059,0.9371577501296997,0.328368216753006,0.9165775179862976
0.19366271793842316,0.9441031217575073,0.34000545740127563,0.9224599003791809
0.15959389507770538,0.9537865519523621,0.35189709067344666,0.9197860956192017
0.15302902460098267,0.9563242793083191,0.3663325607776642,0.9278075098991394
0.13385124504566193,0.9601308703422546,0.39777231216430664,0.9197860956192017
0.1224362775683403,0.9622679352760315,0.37833359837532043,0.926203191280365
0.132595494389534,0.9640710353851318,0.4614945948123932,0.9224599003791809
0.10945787280797958,0.9694804549217224,0.42123478651046753,0.929411768913269
0.09664086252450943,0.9736209511756897,0.47118234634399414,0.9288769960403442
0.11345753818750381,0.9691465497016907,0.49205127358436584,0.9320855736732483
0.09569603204727173,0.9739548563957214,0.5254400968551636,0.926203191280365
0.08836697041988373,0.9771603941917419,0.5403342247009277,0.9304812550544739
0.10273376107215881,0.9751569628715515,0.4756835997104645,0.9299465417861938
0.09561345726251602,0.9773607850074768,0.5625549554824829,0.9320855736732483
0.0870843306183815,0.9794977903366089,0.5469505786895752,0.9320855736732483
0.08932033181190491,0.9794310331344604,0.5678488612174988,0.9299465417861938
0.09802628308534622,0.9791638851165771,0.6834065914154053,0.929411768913269
