loss,accuracy,val_loss,val_accuracy
0.4773656129837036,0.8600908517837524,0.28449538350105286,0.9117646813392639
0.23705877363681793,0.9307466149330139,0.2182321548461914,0.9315508008003235
0.1826084554195404,0.9456391334533691,0.19052229821681976,0.9438502788543701
0.14686395227909088,0.9546547532081604,0.18679790198802948,0.9417112469673157
0.1204829290509224,0.9624682664871216,0.1839265674352646,0.9459893107414246
0.09807867556810379,0.968411922454834,0.18173907697200775,0.9486631155014038
0.08359995484352112,0.973487377166748,0.17895372211933136,0.9497326016426086
0.065787672996521,0.9788299798965454,0.20191530883312225,0.9524064064025879
0.05659016594290733,0.9830372929573059,0.20410077273845673,0.9534759521484375
0.05452273041009903,0.9820355176925659,0.20295801758766174,0.9443850517272949
0.04440618306398392,0.9851075410842896,0.20393629372119904,0.9524064064025879
0.042431581765413284,0.9859756827354431,0.23124980926513672,0.9502673745155334
0.03876952826976776,0.9881795048713684,0.2186596840620041,0.9502673745155334
0.03395000100135803,0.9887137413024902,0.22967463731765747,0.9486631155014038
0.030754316598176956,0.9903833270072937,0.21493929624557495,0.9524064064025879
0.025957906618714333,0.9915186166763306,0.22373749315738678,0.9513369202613831
0.024153932929039,0.9929210543632507,0.2679537832736969,0.9486631155014038
0.03140803799033165,0.990049421787262,0.24400004744529724,0.9470587968826294
0.02650916390120983,0.9923200011253357,0.23722825944423676,0.9534759521484375
0.024953583255410194,0.9921196699142456,0.242076113820076,0.9508021473884583
