loss,accuracy,val_loss,val_accuracy
0.45221492648124695,0.8740483522415161,0.34106913208961487,0.896256685256958
0.2977678179740906,0.9175904989242554,0.3013310432434082,0.9117646813392639
0.2404174953699112,0.9310805201530457,0.2821604907512665,0.9144384860992432
0.20035727322101593,0.9410979151725769,0.2982564866542816,0.9171122908592224
0.17000345885753632,0.9490450024604797,0.3027030825614929,0.9171122908592224
0.14578936994075775,0.9544543623924255,0.286193311214447,0.925668478012085
0.1389126181602478,0.9569921493530273,0.3172905147075653,0.9160428047180176
0.12185116112232208,0.9622679352760315,0.3109162151813507,0.9245989322662354
0.10716643184423447,0.9652731418609619,0.30850839614868164,0.9245989322662354
0.10352495312690735,0.9672766327857971,0.3125420808792114,0.925668478012085
0.09577231109142303,0.970949649810791,0.3205089271068573,0.9235293865203857
0.09413353353738785,0.9725524187088013,0.3212624490261078,0.9299465417861938
0.08600319176912308,0.9718177914619446,0.32206636667251587,0.9278075098991394
0.0806223452091217,0.973487377166748,0.3450002670288086,0.9288769960403442
0.08402691781520844,0.9744223356246948,0.33590713143348694,0.9288769960403442
0.07756881415843964,0.9762922525405884,0.3395422697067261,0.9251337051391602
0.0760023444890976,0.9751569628715515,0.36080652475357056,0.926203191280365
0.07364944368600845,0.9771603941917419,0.37610000371932983,0.929411768913269
0.07177596539258957,0.9763590097427368,0.3542221188545227,0.9299465417861938
0.0767330601811409,0.9756244421005249,0.35993435978889465,0.9267379641532898
