loss,accuracy,val_loss,val_accuracy
0.4353777766227722,0.8739147782325745,0.2836247384548187,0.9112299680709839
0.22864608466625214,0.9320154786109924,0.24129892885684967,0.9229946732521057
0.17303262650966644,0.948310375213623,0.1986696571111679,0.9363636374473572
0.1355997622013092,0.9582610130310059,0.20977799594402313,0.9358288645744324
0.10530985891819,0.9663416743278503,0.1945827603340149,0.9422459602355957
0.08277470618486404,0.9745559096336365,0.20534886419773102,0.9422459602355957
0.07056492567062378,0.9772939682006836,0.20604151487350464,0.9459893107414246
0.05932267755270004,0.9807666540145874,0.2156640589237213,0.9443850517272949
0.04938443750143051,0.9843729138374329,0.22459034621715546,0.9427807331085205
0.0428876057267189,0.9862428307533264,0.2251887321472168,0.944919764995575
0.03966269642114639,0.9880459308624268,0.25740543007850647,0.9390374422073364
0.036773283034563065,0.9889141321182251,0.25097715854644775,0.9395722150802612
0.035516977310180664,0.9897155165672302,0.2615414559841156,0.9422459602355957
0.030968671664595604,0.9905169010162354,0.2586120367050171,0.9459893107414246
0.03416888788342476,0.9909175634384155,0.2558079659938812,0.9422459602355957
0.028837010264396667,0.9915854334831238,0.25507521629333496,0.948128342628479
0.023750340566039085,0.9931213855743408,0.288259893655777,0.9422459602355957
0.027071263641119003,0.991986095905304,0.2670142948627472,0.9465240836143494
0.0283098965883255,0.9920529127120972,0.29144299030303955,0.9422459602355957
0.021453890949487686,0.993922770023346,0.2740631699562073,0.9433155059814453
