loss,accuracy,val_loss,val_accuracy
0.434896320104599,0.8760518431663513,0.2580423057079315,0.914973258972168
0.25604861974716187,0.9272739291191101,0.2880510687828064,0.9176470637321472
0.2081185281276703,0.9431013464927673,0.24681204557418823,0.9283422231674194
0.16949833929538727,0.9505810141563416,0.26799488067626953,0.9229946732521057
0.141743004322052,0.9579270482063293,0.24960608780384064,0.9326203465461731
0.12451403588056564,0.9642046093940735,0.28906387090682983,0.9272727370262146
0.10925308614969254,0.9673433899879456,0.35163435339927673,0.926203191280365
0.10565664619207382,0.9700146913528442,0.4031836986541748,0.9155080318450928
0.0941065102815628,0.9739548563957214,0.3483145534992218,0.9283422231674194
0.08878959715366364,0.9752904772758484,0.46537455916404724,0.9101604223251343
0.07608775794506073,0.9785628318786621,0.3784205913543701,0.9326203465461731
0.07280458509922028,0.9803659915924072,0.48282188177108765,0.918181836605072
0.0714113786816597,0.9800320267677307,0.49688246846199036,0.925668478012085
0.07525823265314102,0.9792974591255188,0.5208929181098938,0.9208556413650513
0.08127941936254501,0.9795646071434021,0.5250773429870605,0.9272727370262146
0.0644863098859787,0.9818351864814758,0.6670831441879272,0.9176470637321472
0.09986981004476547,0.9771603941917419,0.6705471873283386,0.918716549873352
0.07976958155632019,0.981300950050354,0.6753873825073242,0.9240641593933105
0.07601384073495865,0.9819019436836243,0.4811655879020691,0.9358288645744324
0.056072741746902466,0.9873113632202148,0.5880846381187439,0.9304812550544739
