loss,accuracy,val_loss,val_accuracy
0.4171164035797119,0.8819286823272705,0.27667349576950073,0.9160428047180176
0.25554439425468445,0.9280085563659668,0.2690035104751587,0.9197860956192017
0.2086479216814041,0.9396286606788635,0.22238916158676147,0.9310160279273987
0.1688089668750763,0.9492453336715698,0.25789088010787964,0.9240641593933105
0.14898933470249176,0.954788327217102,0.27344027161598206,0.925668478012085
0.12556315958499908,0.9624015092849731,0.28542065620422363,0.9224599003791809
0.1218782514333725,0.9648056626319885,0.34868311882019043,0.9235293865203857
0.11728516966104507,0.9661412835121155,0.29261037707328796,0.9385026693344116
0.09327488392591476,0.9731534719467163,0.3527604937553406,0.9272727370262146
0.1032106950879097,0.970949649810791,0.3283368647098541,0.9310160279273987
0.08221098780632019,0.9769600629806519,0.39781832695007324,0.9251337051391602
0.09151072055101395,0.9743555784225464,0.3715054392814636,0.9326203465461731
0.08671795576810837,0.9778282642364502,0.4536968171596527,0.936898410320282
0.08800090849399567,0.9768933057785034,0.46696388721466064,0.9310160279273987
0.10383883863687515,0.9766929149627686,0.6208887696266174,0.9197860956192017
0.08958817273378372,0.9776278734207153,0.508551836013794,0.9342246055603027
0.09251097589731216,0.9774942994117737,0.4596167206764221,0.9347593784332275
0.0805051177740097,0.980900228023529,0.48601052165031433,0.9374331831932068
0.09789250791072845,0.9788299798965454,0.5298770666122437,0.9304812550544739
0.08235881477594376,0.9812341332435608,0.7599238157272339,0.9278075098991394
