loss,accuracy,val_loss,val_accuracy
0.4760546088218689,0.8631628155708313,0.3339398503303528,0.9042780995368958
0.3014601171016693,0.9153866767883301,0.26772940158843994,0.9208556413650513
0.26159244775772095,0.9264057874679565,0.2654830813407898,0.9272727370262146
0.24209809303283691,0.9329504370689392,0.29530349373817444,0.9171122908592224
0.22355537116527557,0.9371577501296997,0.2733761966228485,0.9224599003791809
0.21803496778011322,0.9398290514945984,0.2811727821826935,0.9272727370262146
0.20516175031661987,0.943835973739624,0.3018058240413666,0.9240641593933105
0.1928517073392868,0.9468411803245544,0.30247288942337036,0.9272727370262146
0.18603453040122986,0.9489114284515381,0.292456716299057,0.9310160279273987
0.19039882719516754,0.9499799609184265,0.34127166867256165,0.9320855736732483
0.17794892191886902,0.9533858895301819,0.36727240681648254,0.9245989322662354
0.1852245330810547,0.9527848362922668,0.4040766954421997,0.9283422231674194
0.17720822989940643,0.9543876051902771,0.4018946886062622,0.9272727370262146
0.19136551022529602,0.9545879364013672,0.392297625541687,0.9336898326873779
0.1865171641111374,0.9566581845283508,0.46945270895957947,0.9224599003791809
0.1815842241048813,0.9579938650131226,0.4105586111545563,0.9320855736732483
0.17149394750595093,0.9622679352760315,0.441118985414505,0.9288769960403442
0.1830226331949234,0.9608654975891113,0.5299839377403259,0.9283422231674194
0.1761322021484375,0.9620007872581482,0.5082234144210815,0.9342246055603027
0.17902575433254242,0.9624682664871216,0.5944300293922424,0.9144384860992432
