loss,accuracy,val_loss,val_accuracy
0.7428494691848755,0.7630559802055359,0.33897697925567627,0.8941176533699036
0.47899171710014343,0.844196617603302,0.29777202010154724,0.9106951951980591
0.3984692692756653,0.8665687441825867,0.28135058283805847,0.9122994542121887
0.3552235960960388,0.8822625875473022,0.2652021050453186,0.918716549873352
0.3276121914386749,0.8902096748352051,0.2553654909133911,0.9235293865203857
0.3008248805999756,0.8992921113967896,0.23901298642158508,0.9304812550544739
0.2734605371952057,0.9032990336418152,0.2331382930278778,0.9304812550544739
0.2620094418525696,0.9105783104896545,0.23413679003715515,0.9288769960403442
0.24080120027065277,0.9155202507972717,0.23128919303417206,0.9288769960403442
0.22357439994812012,0.9208628535270691,0.23033370077610016,0.9331550598144531
0.20843613147735596,0.9247362017631531,0.23208630084991455,0.9304812550544739
0.1983349621295929,0.9276746511459351,0.2165350764989853,0.9379678964614868
0.19390645623207092,0.9304795265197754,0.23758813738822937,0.9363636374473572
0.18695996701717377,0.9302791357040405,0.2404145896434784,0.9411764740943909
0.17559818923473358,0.9339522123336792,0.2436576783657074,0.9379678964614868
0.16784754395484924,0.937424898147583,0.2555544078350067,0.9342246055603027
0.1617468297481537,0.9413650035858154,0.24650008976459503,0.936898410320282
0.15650711953639984,0.9396954774856567,0.27422258257865906,0.9385026693344116
0.1491205096244812,0.9429010152816772,0.2803453803062439,0.9352940917015076
0.14208413660526276,0.945772647857666,0.25233790278434753,0.9358288645744324
