loss,accuracy,val_loss,val_accuracy
0.4434181749820709,0.8763857483863831,0.3699260652065277,0.8919786214828491
0.2787095010280609,0.9223988056182861,0.28976622223854065,0.9144384860992432
0.2238418608903885,0.9363563656806946,0.3032940924167633,0.9251337051391602
0.203268900513649,0.9411646723747253,0.32642361521720886,0.9171122908592224
0.18337427079677582,0.9468411803245544,0.3513765335083008,0.9133689999580383
0.14873439073562622,0.9563242793083191,0.37038320302963257,0.9155080318450928
0.13279208540916443,0.960999071598053,0.38275834918022156,0.9203208684921265
0.13090920448303223,0.9628689885139465,0.44686535000801086,0.9080213904380798
0.11772470921278,0.9656070470809937,0.5221224427223206,0.9085561633110046
0.11702518910169601,0.9682115912437439,0.4610799551010132,0.9229946732521057
0.10614323616027832,0.9692800641059875,0.5220709443092346,0.9197860956192017
0.10538613796234131,0.9713503122329712,0.6249567866325378,0.9192513227462769
0.08152259886264801,0.9779617786407471,0.5492656826972961,0.9229946732521057
0.09155431389808655,0.9768933057785034,0.5962531566619873,0.926203191280365
0.0983971431851387,0.9747562408447266,0.646888017654419,0.9213903546333313
0.09122368693351746,0.9791638851165771,0.5855477452278137,0.9240641593933105
0.0838952511548996,0.9807666540145874,0.6653399467468262,0.9224599003791809
0.08010295778512955,0.9798316955566406,0.6855418086051941,0.9117646813392639
0.07651995867490768,0.9814344644546509,0.666334331035614,0.9267379641532898
0.09597066789865494,0.9786964058876038,0.7802059650421143,0.9235293865203857
