loss,accuracy,val_loss,val_accuracy
0.4314713776111603,0.8765193223953247,0.29969915747642517,0.9128342270851135
0.25341877341270447,0.931948721408844,0.29468053579330444,0.9165775179862976
0.20209568738937378,0.943234920501709,0.2892293632030487,0.9192513227462769
0.16962850093841553,0.9488446712493896,0.2847318947315216,0.9213903546333313
0.14329981803894043,0.9577935338020325,0.29163673520088196,0.9278075098991394
0.11218823492527008,0.9677441120147705,0.3121710419654846,0.926203191280365
0.10468314588069916,0.9697475433349609,0.315419465303421,0.9288769960403442
0.08343614637851715,0.9753572940826416,0.34495797753334045,0.9283422231674194
0.07265673577785492,0.9762922525405884,0.3753488063812256,0.9245989322662354
0.05847582593560219,0.9819019436836243,0.35372626781463623,0.9315508008003235
0.04991845041513443,0.9843061566352844,0.41184061765670776,0.9272727370262146
0.0543997548520565,0.9829704761505127,0.41373592615127563,0.9245989322662354
0.04989199712872505,0.9841725826263428,0.43692725896835327,0.9331550598144531
0.04107401892542839,0.9877788424491882,0.4482647478580475,0.9267379641532898
0.03745156154036522,0.98711097240448,0.4551198482513428,0.9251337051391602
0.03003256395459175,0.9907840490341187,0.4670026898384094,0.9240641593933105
0.030779335647821426,0.9903833270072937,0.481280654668808,0.9278075098991394
0.031859058886766434,0.9907172322273254,0.48543596267700195,0.9304812550544739
0.032759055495262146,0.9893147945404053,0.5302982926368713,0.9288769960403442
0.02684384025633335,0.9907172322273254,0.5444043874740601,0.925668478012085
